Inventory ID,Inventory ID,Description,Item Status,Stock Item,Vendor MOQ,Stock Status,Item Class,Item Class Description,Range,Type,Is a Kit,Valuation Method,Tax Category,Posting Class,Default Warehouse,Default Issue From,Default Receipt To,HS Code,Commodity Code,Base Unit,Sales Unit,Purchase Unit,M/F Code,NQ Type,Product Function,Product Function Description,Country of Origin,Client ID,Client Name,Launch Date,Price Class,Duty,Shipping,Packaging,Vendor Lead Time (Days),Prod. Lead Time (Days),Weight UOM,Volume UOM,Weight per Item Assembled,Weight per Master Carton,Weight per Inner Carton,Volume per Item Assembled,Volume per Master Carton,Volume per Inner Carton,Length per Item Assembled,Length per Master Carton,Length per Inner Carton,Width per Item Assembled,Width per Master Carton,Width per Inner Carton,Height per Item Assembled,Height per Master Carton,Height per Inner Carton,Weight (lb) per Item Assembled,Weight (lb) per Master Carton,Weight (lb) per Inner Carton,Volume (CFT) per Item,Volume (CFT) per Carton,Volume (CFT) per Shipper,Volume (CFT) per Pallet,Length (in) per Item,Length (in) per Carton,Length (in) per Shipper,Width (in) per Item,Width (in) per Carton,Width (in) per Shipper,Height (in) per Item,Height (in) per Carton,Height (in) per Shipper,Qty of Items per Master Carton,Qty of Items per Inner Carton,Qty of Master Cartons per Pallet,WH Carton Dims Received,Inventory Account,WH Item Dims Received,Master Packaging Weight (g),Inner Packaging Weight (g),Barcode,Season
"13,393",NQ2003_B1_MDF,Line MDF top 1500 Half Round,No Sales,True,1.00,U-UDEV,S-CE-CT-LIN,Conference & Events : Conference Table : Line,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,NQ2003_B1_MDF_S3_20240516_R1,NQ - Sampled,TTP,Table - Top,United Kingdom,C40044,JPMorgan Chase & Co. New York,17/05/2024,0NQ,0.00,0.00,0.00,8,21,G,CBM,"17,376.000000","17,376.00",0.00,0.028125,0.028125,0.000000,"1,500.00","1,500.00",0.00,750.00,750.00,0.00,25.00,25.00,0.00,38.31,38.31,0.00,0.993226,0.993226,0.000000,0.000000,59.06,59.06,0.00,29.53,29.53,0.00,0.98,0.98,0.00,1.00,0.00,0.00,False,1000,False,,,,
"13,392",NQ2003_B2,Line table DC top 1800 Half Round - Custom HPL - PU edge,No Purchases,True,10.00,U-UDEV,S-CE-CT-LIN,Conference & Events : Conference Table : Line,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,NQ2001_B2_S3_20240516_R2,NQ - One Off,TLG,Table - Legs,United Kingdom,C40044,JPMorgan Chase & Co. New York,17/05/2024,0NQ,0.00,0.00,0.00,8,42,G,CBM,"17,376.000000","17,376.00",0.00,0.040500,0.040500,0.000000,"1,800.00","1,800.00",0.00,900.00,900.00,0.00,25.00,25.00,0.00,38.31,38.31,0.00,1.430245,1.430245,0.000000,0.000000,70.87,70.87,0.00,35.43,35.43,0.00,0.98,0.98,0.00,1.00,0.00,0.00,False,1000,False,,,,
"13,394",NQ2003_B2_MDF,Line MDF top 1800 Half Round,No Sales,True,1.00,U-UDEV,S-CE-CT-LIN,Conference & Events : Conference Table : Line,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,NQ2003_B2_MDF_S3_20240516_R1,NQ - Sampled,TTP,Table - Top,United Kingdom,C40044,JPMorgan Chase & Co. New York,17/05/2024,0NQ,0.00,0.00,0.00,8,21,G,CBM,"17,376.000000","17,376.00",0.00,0.033750,0.033750,0.000000,"1,800.00","1,800.00",0.00,750.00,750.00,0.00,25.00,25.00,0.00,38.31,38.31,0.00,1.191871,1.191871,0.000000,0.000000,70.87,70.87,0.00,29.53,29.53,0.00,0.98,0.98,0.00,1.00,0.00,0.00,False,1000,False,,,,
"13,395",NQ2005_A,Hot Box Trolley Assembly - Frame and Panels,No Purchases,True,5.00,D-Customer-Non-Stocked,S-HK-ID-GST,Housekeeping : In-Room Dining : Gastronorm Trolley,NQ,Finished Good,True,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8716903000,8716903000,EA,EA,EA,,NQ - One Off,TSE,Trolley - Service,Czech Republic,C23084,Grand Hyatt Indian Wells Resort & Spa,21/06/2024,0NQ,0.00,0.00,0.00,8,56,G,CBM,"40,000.000000","40,000.00",0.00,0.508891,0.508891,0.000000,999.00,999.00,0.00,566.00,566.00,0.00,900.00,900.00,0.00,88.18,88.18,0.00,17.971333,17.971333,0.000000,0.000000,39.33,39.33,0.00,22.28,22.28,0.00,35.43,35.43,0.00,1.00,0.00,0.00,False,1000,False,,,5056843415872,
"13,779",NQ2005_A.7,Castor Adaptor Plate,Active,True,0.00,E-Part,S-CO-**-***,Components,NQ,Component Part,False,FIFO,STANDARD G,DEFAULT,UK,MAIN,MAIN,9403901090,9403901090,EA,EA,EA,NQ2005_A_007_S1_20250625_R2,Component,,,United Kingdom,C23084,Grand Hyatt Indian Wells Resort & Spa,02/07/2025,0NQ,0.00,0.00,0.00,8,10,,,0.000000,0.00,0.00,0.000176,0.000000,0.000000,78.00,0.00,0.00,78.00,0.00,0.00,29.00,0.00,0.00,0.00,0.00,0.00,0.006215,0.000000,0.000000,0.000000,3.07,0.00,0.00,3.07,0.00,0.00,1.14,0.00,0.00,0.00,0.00,0.00,False,1000,False,0.00,0.00,5056843421859,
"13,426",NQ2005_A_MDF,Set of MDF panels for testing fit with metal frame,Active,True,0.00,D-Customer-Non-Stocked,S-FB-ID-GST,Food & Beverage : In-Room Dining : Gastronorm Trolley,NQ,Component Part,False,FIFO,STANDARD G,DEFAULT,,,,4419900000,4419900000,EA,EA,EA,NQ2005_A_MDF_S1_20240704_R1,NQ - One Off,TSE,Trolley - Service,Czech Republic,C23084,Grand Hyatt Indian Wells Resort & Spa,04/07/2024,0NQ,0.00,0.00,0.00,8,21,,,"14,433.000000","14,433.00",0.00,0.026770,0.026770,0.000000,845.00,845.00,0.00,704.00,704.00,0.00,45.00,45.00,0.00,31.82,31.82,0.00,0.945375,0.945375,0.000000,0.000000,33.27,33.27,0.00,27.72,27.72,0.00,1.77,1.77,0.00,0.00,0.00,0.00,False,1000,False,,,5056843415889,
"13,598",NQ2005_CASTOR,NQ2005_A Trolley Castor (Tente),Active,True,0.00,E-Part,S-CO-**-***,Components,,Component Part,False,FIFO,STANDARD G,DEFAULT,,,,83022000,83022000,EA,EA,EA,n/a,,,,Czech Republic,,,,,0.00,0.00,0.00,8,0,,,500.000000,0.00,0.00,0.001233,0.000000,0.000000,150.00,0.00,0.00,60.00,0.00,0.00,137.00,0.00,0.00,1.10,0.00,0.00,0.043543,0.000000,0.000000,0.000000,5.91,0.00,0.00,2.36,0.00,0.00,5.39,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,5056843415940,
"13,399",NQ2005_E,Flow Bento Lid 1.2 with 4 cup holders - Acrylic - Smoke,No Sales,True,20.00,D-Customer-Non-Stocked,S-FB-BU-FLW,Food & Beverage : Buffet : Flow,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,3924100090,3924100090,EA,EA,EA,n/a,NQ - One Off,,,Czech Republic,C23084,Grand Hyatt Indian Wells Resort & Spa,21/06/2024,0NQ,0.00,0.00,0.00,8,28,G,CBM,280.000000,280.00,0.00,0.000310,0.000310,0.000000,310.00,310.00,0.00,250.00,250.00,0.00,4.00,4.00,0.00,0.62,0.62,0.00,0.010948,0.010948,0.000000,0.000000,12.20,12.20,0.00,9.84,9.84,0.00,0.16,0.16,0.00,1.00,0.00,0.00,False,1000,False,,,,
"13,444",NQ2007_A_A4,"A4 Framed label holder, Oak",No Sales,True,500.00,D-Customer-Non-Stocked,S-FB-DS-***,Food & Beverage : Display,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,TBC,NQ - Re Buy,LAB,Label,China,C00683,Hilton Head Office UK,09/08/2024,0NQ,0.00,0.00,0.00,8,56,G,CBM,"2,540.000000","2,540.00",0.00,0.004588,0.004588,0.000000,218.00,218.00,0.00,69.00,69.00,0.00,305.00,305.00,0.00,5.60,5.60,0.00,0.162024,0.162024,0.000000,0.000000,8.58,8.58,0.00,2.72,2.72,0.00,12.01,12.01,0.00,1.00,0.00,0.00,False,1000,False,,,,
"13,445",NQ2007_A_A5,"A5 Framed label holder, Oak",No Sales,True,500.00,D-Customer-Non-Stocked,S-FB-DS-***,Food & Beverage : Display,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,TBC,NQ - Re Buy,LAB,Label,China,C00683,Hilton Head Office UK,09/08/2024,0NQ,0.00,0.00,0.00,8,56,G,CBM,"1,041.000000","1,041.00",0.00,0.001802,0.001802,0.000000,156.00,156.00,0.00,53.00,53.00,0.00,218.00,218.00,0.00,2.30,2.30,0.00,0.063637,0.063637,0.000000,0.000000,6.14,6.14,0.00,2.09,2.09,0.00,8.58,8.58,0.00,1.00,0.00,0.00,False,1000,False,,,,
"13,457",NQ2007_A_A6,"A6 Framed label holder, Oak",No Sales,True,500.00,D-Customer-Non-Stocked,S-FB-DS-***,Food & Beverage : Display,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,TBC,NQ - Re Buy,LAB,Label,China,C00683,Hilton Head Office UK,09/08/2024,0NQ,0.00,0.00,0.00,8,56,G,CBM,444.000000,444.00,0.00,0.000740,0.000740,0.000000,113.00,113.00,0.00,42.00,42.00,0.00,156.00,156.00,0.00,0.98,0.98,0.00,0.026133,0.026133,0.000000,0.000000,4.45,4.45,0.00,1.65,1.65,0.00,6.14,6.14,0.00,1.00,0.00,0.00,False,1000,False,,,,
"13,458",NQ2007_A_A7,"A7 Framed label holder, Oak",No Sales,True,500.00,D-Customer-Non-Stocked,S-FB-DS-***,Food & Beverage : Display,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,TBC,NQ - Re Buy,LAB,Label,China,C00683,Hilton Head Office UK,09/08/2024,0NQ,0.00,0.00,0.00,8,56,G,CBM,198.000000,198.00,0.00,0.000324,0.000324,0.000000,82.00,82.00,0.00,35.00,35.00,0.00,113.00,113.00,0.00,0.44,0.44,0.00,0.011442,0.011442,0.000000,0.000000,3.23,3.23,0.00,1.38,1.38,0.00,4.45,4.45,0.00,1.00,0.00,0.00,False,1000,False,,,,
"13,459",NQ2007_A_A8,"A8 Framed label holder, Oak",No Sales,True,500.00,D-Customer-Non-Stocked,S-FB-DS-***,Food & Beverage : Display,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,TBC,NQ - Re Buy,LAB,Label,China,C00683,Hilton Head Office UK,09/08/2024,0NQ,0.00,0.00,0.00,8,56,G,CBM,83.000000,83.00,0.00,0.000128,0.000128,0.000000,82.00,82.00,0.00,26.00,26.00,0.00,60.00,60.00,0.00,0.18,0.18,0.00,0.004520,0.004520,0.000000,0.000000,3.23,3.23,0.00,1.02,1.02,0.00,2.36,2.36,0.00,1.00,0.00,0.00,False,1000,False,,,,
"13,446",NQ2007_C.1,"A4-A5 Label Holder, Oak",No Sales,True,500.00,D-Customer-Non-Stocked,S-FB-DS-***,Food & Beverage : Display,NQ,Component Part,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,TBC,NQ - Re Buy,LAB,Label,China,C00683,Hilton Head Office UK,09/08/2024,0NQ,0.00,0.00,0.00,8,56,G,CBM,435.000000,435.00,0.00,0.000274,0.000274,0.000000,224.00,224.00,0.00,35.00,35.00,0.00,35.00,35.00,0.00,0.96,0.96,0.00,0.009676,0.009676,0.000000,0.000000,8.82,8.82,0.00,1.38,1.38,0.00,1.38,1.38,0.00,1.00,0.00,0.00,False,1000,False,,,,
"13,461",NQ2007_C.2,"A5-A6 Label Holder, Oak",No Sales,True,500.00,D-Customer-Non-Stocked,S-FB-DS-***,Food & Beverage : Display,NQ,Component Part,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,TBC,NQ - Re Buy,LAB,Label,China,C00683,Hilton Head Office UK,09/08/2024,0NQ,0.00,0.00,0.00,8,56,G,CBM,272.000000,272.00,0.00,0.000198,0.000198,0.000000,162.00,162.00,0.00,35.00,35.00,0.00,35.00,35.00,0.00,0.60,0.60,0.00,0.006992,0.006992,0.000000,0.000000,6.38,6.38,0.00,1.38,1.38,0.00,1.38,1.38,0.00,1.00,0.00,0.00,False,1000,False,,,,
"13,462",NQ2007_C.3,"A6-A7 Label Holder, Oak",No Sales,True,500.00,D-Customer-Non-Stocked,S-FB-DS-***,Food & Beverage : Display,NQ,Component Part,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,TBC,NQ - Re Buy,LAB,Label,China,C00683,Hilton Head Office UK,09/08/2024,0NQ,0.00,0.00,0.00,8,56,G,CBM,141.000000,141.00,0.00,0.000107,0.000107,0.000000,119.00,119.00,0.00,30.00,30.00,0.00,30.00,30.00,0.00,0.31,0.31,0.00,0.003779,0.003779,0.000000,0.000000,4.69,4.69,0.00,1.18,1.18,0.00,1.18,1.18,0.00,1.00,0.00,0.00,False,1000,False,,,,
"13,466",NQ2007_C.4,"A7-A8 Label Holder, Oak",No Sales,True,500.00,D-Customer-Non-Stocked,S-FB-DS-***,Food & Beverage : Display,NQ,Component Part,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,TBC,NQ - Re Buy,LAB,Label,China,C00683,Hilton Head Office UK,09/08/2024,0NQ,0.00,0.00,0.00,8,56,G,CBM,70.000000,70.00,0.00,0.000055,0.000055,0.000000,88.00,88.00,0.00,25.00,25.00,0.00,25.00,25.00,0.00,0.15,0.15,0.00,0.001942,0.001942,0.000000,0.000000,3.46,3.46,0.00,0.98,0.98,0.00,0.98,0.98,0.00,1.00,0.00,0.00,False,1000,False,,,,
"13,440",NQ2010_A,Alto Bar Tray - Walnut,No Sales,True,100.00,D-Customer-Non-Stocked,S-FB-BU-ALT,Food & Beverage : Buffet : Alto,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,NQ2010_A_S1_20240805_R4,NQ - Re Buy,TDI,Tray - Display,Slovenia,C08936,Marriott International - USA (Head Office),25/07/2024,0NQ,0.00,0.00,0.00,8,65,G,CBM,491.000000,491.00,0.00,0.007120,0.007120,0.000000,200.00,200.00,0.00,200.00,200.00,0.00,178.00,178.00,0.00,1.08,1.08,0.00,0.251441,0.251441,0.000000,0.000000,7.87,7.87,0.00,7.87,7.87,0.00,7.01,7.01,0.00,1.00,0.00,0.00,False,1000,False,,,5056843415957,
"13,441",NQ2010_C,Cicchetti Bar Tray - Walnut,No Sales,True,100.00,D-Customer-Non-Stocked,S-FB-TT-***,Food & Beverage : Tabletop,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,NQ2010_C_S1_20240805_R4,NQ - Re Buy,BOA,Board,Czech Republic,C08936,Marriott International - USA (Head Office),25/07/2024,0NQ,0.00,0.00,0.00,8,56,G,CBM,675.000000,675.00,0.00,0.000977,0.000977,0.000000,350.00,350.00,0.00,155.00,155.00,0.00,18.00,18.00,0.00,1.49,1.49,0.00,0.034502,0.034502,0.000000,0.000000,13.78,13.78,0.00,6.10,6.10,0.00,0.71,0.71,0.00,1.00,0.00,0.00,False,1000,False,,,5056843415964,
"13,552",NQ2012_L,"Tilt Low Carafe Riser, White",Active,True,30.00,D-Customer-Non-Stocked,S-FB-BU-TIL,Food & Beverage : Buffet : Tilt,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,NQ2012_L_20240829_R1,NQ - One Off,RDI,Riser - Display,Czech Republic,C10607,TriMark Marlinn,04/11/2024,0NQ,0.00,0.00,0.00,8,56,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,5056843415988,
"13,476",NQ2012_M,"Tilt Mid Carafe Riser, White",Active,True,30.00,D-Customer-Non-Stocked,S-FB-BU-TIL,Food & Beverage : Buffet : Tilt,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,NQ2012_M_20240829_R1,NQ - One Off,RDI,Riser - Display,Czech Republic,C10607,TriMark Marlinn,09/08/2024,0NQ,0.00,0.00,0.00,8,56,G,CBM,475.000000,475.00,0.00,0.000955,0.000955,0.000000,116.00,116.00,0.00,116.00,116.00,0.00,71.00,71.00,0.00,1.05,1.05,0.00,0.033726,0.033726,0.000000,0.000000,4.57,4.57,0.00,4.57,4.57,0.00,2.80,2.80,0.00,1.00,0.00,0.00,False,1000,False,,,5056843415971,
"13,493",NQ2016_A,Link Cocktail Trolley,No Purchases,True,5.00,U-UDEV,S-CE-ET-LNK,Conference & Events : Events Tables : Link,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,7323930090,7323930090,EA,EA,EA,TBC,Catalogue,TSG,Trolley - Storage,Czech Republic,C40044,JPMorgan Chase & Co. New York,22/08/2024,0NQ,0.00,0.00,0.00,8,56,G,CBM,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,False,1000,False,,,,
"13,506",NQ2017_WL,Tilt Mini Jar - Lid with rest - Walnut - Oiled,No Purchases,True,108.00,D-Customer-Non-Stocked,S-FB-BU-TIL,Food & Beverage : Buffet : Tilt,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,,NQ - Re Buy,CDR,Container - Dry,Slovenia,C68184,Hilton EMEA,10/10/2024,0NQ,0.00,0.00,0.00,8,65,,,70.000000,0.00,0.00,0.000363,0.000000,0.000000,116.00,0.00,0.00,116.00,0.00,0.00,27.00,0.00,0.00,0.15,0.00,0.00,0.012819,0.000000,0.000000,0.000000,4.57,0.00,0.00,4.57,0.00,0.00,1.06,0.00,0.00,108.00,3.00,0.00,False,1000,False,,,5056843416015,
"13,502",NQ2018_A,Line 1800 - White Marble HPL - Black Edge - Rectangle Table Top,Active,True,10.00,D-Customer-Non-Stocked,S-CE-CT-LIN,Conference & Events : Conference Table : Line,NQ,Finished Good,True,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,9403910090,9403910090,EA,EA,EA,TBC,NQ - One Off,TTP,Table - Top,United Kingdom,C80717,LightEn Center Of Consciousness And Action,09/09/2024,0NQ,0.00,0.00,0.00,8,42,G,CBM,"23,115.000000","24,270.75",0.00,0.040500,0.046884,0.000000,"1,800.00","1,890.00",0.00,900.00,945.00,0.00,25.00,26.25,0.00,50.96,53.51,0.00,1.430245,1.655694,0.000000,0.000000,70.87,74.41,0.00,35.43,37.20,0.00,0.98,1.03,0.00,1.00,0.00,0.00,False,1000,False,,,5056843416022,
"13,503",NQ2018_B,Line 1800 - White Marble HPL - Black Edge - Half Round Table Top,Active,True,10.00,D-Customer-Non-Stocked,S-CE-CT-LIN,Conference & Events : Conference Table : Line,NQ,Finished Good,True,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,9403910090,9403910090,EA,EA,EA,TBC,NQ - One Off,TTP,Table - Top,United Kingdom,C80717,LightEn Center Of Consciousness And Action,09/09/2024,0NQ,0.00,0.00,0.00,8,42,G,CBM,"23,115.000000","24,270.75",0.00,0.040500,0.046884,0.000000,"1,800.00","1,890.00",0.00,900.00,945.00,0.00,25.00,26.25,0.00,50.96,53.51,0.00,1.430245,1.655694,0.000000,0.000000,70.87,74.41,0.00,35.43,37.20,0.00,0.98,1.03,0.00,1.00,0.00,0.00,False,1000,False,,,5056843416039,
"13,606",NQ2019_A,Butler Service Trolley (fits Sico hot box),Active,True,4.00,D-Customer-Non-Stocked,S-FB-ST-***,Food & Beverage : Service Trolley,NQ,Finished Good,True,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8716800000,8716800000,EA,EA,EA,NQ2019_A_S3_20250430_R4,NQ - One Off,TSE,Trolley - Service,Czech Republic,C58460,La Bahia Hotel Santa Cruz,05/02/2025,0NQ,0.00,0.00,0.00,8,56,,,"64,804.000000",0.00,0.00,0.628524,0.000000,0.000000,922.00,0.00,0.00,648.00,0.00,0.00,"1,052.00",0.00,0.00,142.87,0.00,0.00,22.196137,0.000000,0.000000,0.000000,36.30,0.00,0.00,25.51,0.00,0.00,41.42,0.00,0.00,1.00,1.00,1.00,False,1000,False,,,5056843421866,
"13,610",NQ2019_A.1,Butler Service Trolley Frame,Active,True,4.00,D-Customer-Non-Stocked,S-FB-ST-***,Food & Beverage : Service Trolley,NQ,Component Part,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,7323930090,7323930090,EA,EA,EA,NQ2019_A_S3_20250226_R3,NQ - One Off,TSE,Trolley - Service,Czech Republic,C58460,La Bahia Hotel Santa Cruz,05/02/2025,0NQ,0.00,0.00,0.00,8,56,,,"14,945.000000",0.00,0.00,0.554526,0.000000,0.000000,928.00,0.00,0.00,646.00,0.00,0.00,925.00,0.00,0.00,32.95,0.00,0.00,19.582919,0.000000,0.000000,0.000000,36.54,0.00,0.00,25.43,0.00,0.00,36.42,0.00,0.00,1.00,1.00,1.00,False,1000,False,,,5056843421873,
"13,505",NQ2021_A,Line 1500 - Corbridge Oak HPL - Black Edge - Half Round Table Top,Active,True,10.00,D-Customer-Non-Stocked,S-CE-CT-LIN,Conference & Events : Conference Table : Line,NQ,Finished Good,True,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,9403910090,9403910090,EA,EA,EA,TBC,NQ - One Off,TTP,Table - Top,United Kingdom,C22666,Hyatt Regency Amsterdam,07/10/2024,0NQ,0.00,0.00,0.00,8,42,G,CBM,"12,975.000000","13,623.75",0.00,0.028125,0.032558,0.000000,"1,500.00","1,575.00",0.00,750.00,787.50,0.00,25.00,26.25,0.00,28.61,30.04,0.00,0.993226,1.149776,0.000000,0.000000,59.06,62.01,0.00,29.53,31.00,0.00,0.98,1.03,0.00,1.00,0.00,0.00,False,1000,False,,,5056843416046,
"13,504",NQ2023,EU Schuko + Italian Power Module - 2 sockets - A+C charging ports (OE ref. CRASTER 1012),Active,True,1.00,D-Customer-Non-Stocked,S-CE-CT-***,Conference & Events : Conference Table,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8544429090,8544429090,EA,EA,EA,TBC,NQ - One Off,TPW,Table - Power,United Kingdom,C09597,CARAIBA SRL,07/10/2024,0NQ,0.00,0.00,0.00,8,21,G,CBM,445.000000,567.00,0.00,0.001171,0.000000,0.000000,207.00,0.00,0.00,46.00,0.00,0.00,123.00,0.00,0.00,0.98,1.25,0.00,0.041354,0.000000,0.000000,0.000000,8.15,0.00,0.00,1.81,0.00,0.00,4.84,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,5056843416053,
"13,989",NQ2023_SET,Italian Schuko Line Power - Starter Kit - (Module + Cable + Sleeve),Active,False,0.00,D-Customer-Non-Stocked,B-**-**-***,Bundles/Packages,Line,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,UK,,,853650,8536500300,EA,EA,EA,,,TPW,Table - Power,,C00001,Craster Ltd - Suspense,24/11/2025,LIN,0.00,0.00,0.00,8,0,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,0.00,0.00,,
"13,565",NQ2025_A,Flow 1.2 Bento Divider with 6 compartments,Active,True,50.00,D-Customer-Non-Stocked,S-FB-BU-FLW,Food & Beverage : Buffet : Flow,NQ,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,NQ2025_A_S1_20241105_R1,NQ - One Off,TIN,Tray - Insert,Czech Republic,C40044,JPMorgan Chase & Co. New York,,0NQ,0.00,0.00,0.00,8,56,G,CBM,500.000000,525.00,0.00,0.003801,0.004400,0.000000,297.00,311.85,0.00,237.00,248.85,0.00,54.00,56.70,0.00,1.10,1.16,0.00,0.134231,0.155385,0.000000,0.000000,11.69,12.28,0.00,9.33,9.80,0.00,2.13,2.23,0.00,1.00,0.00,0.00,False,1000,False,,,5056843421880,
"13,784",NQ2026_BL_3D,Custom 3D printed Flow 1.2 Bento divider,Active,False,,D-Customer-Non-Stocked,B-**-**-***,Bundles/Packages,NQ,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,US,,,39269097,39269097,EA,EA,EA,,NQ - One Off,,,,,,07/08/2025,0NQ,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,0.00,0.00,,
"13,783",NQ2026_BL_3D1,Custom 3D printed Flow 1.2 Bento divider_part 1,Active,True,,D-Customer-Non-Stocked,S-FB-BF-FLW,Food & Beverage : Buffet Station : Flow,NQ,Subassembly,True,FIFO,STANDARD G,DEFAULT,US,MAIN,MAIN,39269097,39269097,EA,EA,EA,NQ2026_BL_3D1_S2,NQ - One Off,TIN,Tray - Insert,United States,,,07/08/2025,0NQ,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000697,0.000000,0.000000,238.00,0.00,0.00,146.50,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.024614,0.000000,0.000000,0.000000,9.37,0.00,0.00,5.77,0.00,0.00,0.79,0.00,0.00,0.00,0.00,0.00,False,1000,False,0.00,0.00,,
"13,785",NQ2026_BL_3D2,Custom 3D printed Flow 1.2 Bento divider_part 2,Active,True,,D-Customer-Non-Stocked,S-FB-BF-FLW,Food & Beverage : Buffet Station : Flow,NQ,Subassembly,True,FIFO,STANDARD G,DEFAULT,US,MAIN,MAIN,39269097,39269097,EA,EA,EA,NQ2026_BL_3D2_S2,NQ - One Off,TIN,Tray - Insert,United States,,,07/08/2025,0NQ,0.00,0.00,0.00,,,,,0.000000,0.00,0.00,0.000721,0.000000,0.000000,238.00,0.00,0.00,151.50,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.025462,0.000000,0.000000,0.000000,9.37,0.00,0.00,5.96,0.00,0.00,0.79,0.00,0.00,0.00,0.00,0.00,False,1000,False,0.00,0.00,,
